trial_id,component_id,is_true,exact_mode_norm,ssl_clean,ssl_perturbed,esl,rsln_clean,rsln_perturbed,reln,snr_db,noise_model
15,9,1,0.960642367,0.01140323,0.000789852,0.000496562,0.011870422,0.000822212,0.000516906,10,gaussian
15,10,1,0.960763652,0.016010054,0.001132652,0.000685224,0.016663884,0.001178908,0.000713208,10,gaussian
15,11,1,0.959846659,0.020600605,0.001335602,0.000727497,0.021462392,0.001391475,0.000757931,10,gaussian
15,12,1,0.959042949,0.018643455,0.001677089,0.00070219,0.019439645,0.001748711,0.000732178,10,gaussian
15,13,1,0.960793732,0.017184589,0.002926839,0.000512392,0.017885825,0.003046272,0.000533301,10,gaussian
15,14,0,0.993824797,0.992041753,0.99154871,0.072060263,0.998205877,0.99770977,0.072508015,10,gaussian
16,0,1,0.960539408,0.010854004,0.00045189,0.000424912,0.011299905,0.000470454,0.000442368,10,gaussian
16,1,1,0.961649644,0.009529139,0.000437446,0.000404081,0.009909159,0.000454892,0.000420196,10,gaussian
16,2,1,0.960553577,0.015453696,0.000638661,0.000594491,0.016088323,0.000664889,0.000618905,10,gaussian
16,3,1,0.961169441,0.016218558,0.000652488,0.000611062,0.016873777,0.000678848,0.000635749,10,gaussian
16,4,1,0.961132283,0.012859482,0.000600054,0.000567053,0.013379513,0.00062432,0.000589984,10,gaussian
16,5,0,0.994945656,0.994925999,0.994928055,0.067698461,0.999980243,0.99998231,0.068042371,10,gaussian
16,6,0,0.993832481,0.993796116,0.993797922,0.068646478,0.999963409,0.999965226,0.069072484,10,gaussian
16,7,0,0.992784232,0.992776134,0.992774261,0.101016848,0.999991843,0.999989957,0.10175106,10,gaussian
16,8,0,0.995184349,0.995147771,0.995133015,0.016848652,0.999963246,0.999948418,0.016930182,10,gaussian
