snr_db,freq_sep,eig_mag,eig_mag_spread,rho_mode,delays_over_timesteps,num_delays,temporal_dim,spatial_dim,num_modes,top_amplitude,max_rank,artificial_damping,n_iter,dt,noise_mode,base_random_seed,random_seed,method,abs_diff_mean,abs_diff_std,bias_frac_over,bias_frac_under,bias_skewness,order_hit_prob,mean_time_sec,precision,recall,f1,accuracy,tp,fp,fn,tn,max_pa_clean_mean,max_pa_clean_std,sine_max_pa_clean_mean,sine_max_pa_clean_std,mean_pa_clean_mean,mean_pa_clean_std,max_pa_practical_mean,max_pa_practical_std,sine_max_pa_practical_mean,sine_max_pa_practical_std,mean_pa_practical_mean,mean_pa_practical_std,job_id
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,4.0,15,1.0,500,1.0,gaussian,196,579196,ExactModeNorm,0.0,0.0,0.0,0.0,,1.0,0.3791974792480468,1.0,1.0,1.0,1.0,1500.0,0.0,0.0,6000.0,0.1408355526157918,0.0102074453078587,0.1403630755655827,0.0101030102229464,0.0719482904672825,0.002767270830281,0.0187872659705161,0.0026686548761601,0.0187860921594311,0.0026681360469276,0.0072511266625786,0.0008046599343268,579
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,4.0,15,1.0,500,1.0,hetero,196,581196,ExactModeNorm,0.0,0.0,0.0,0.0,,1.0,0.3034151992797851,1.0,1.0,1.0,1.0,1500.0,0.0,0.0,6000.0,0.1046909668811846,0.0102561194049727,0.1044942648816986,0.0101970392090561,0.0508533233484508,0.0025834729889993,0.0216064692023236,0.0034288516715851,0.0216046572464166,0.0034279546769959,0.0083385582778301,0.0010455278601065,581
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,4.0,15,1.0,500,1.0,bi_gaussian,196,580196,FixedEigenvalueKVFit,,,0.0,0.0,,0.0,0.3050911331176758,0.2,1.0,0.3333333333333333,0.2,1500.0,6000.0,0.0,0.0,0.1399566170402237,0.0102232007545566,0.1394928056830839,0.0101196706135235,0.0716067400337795,0.0027121497214046,0.0186808653364973,0.0026765983214356,0.0186797106157344,0.0026760929518983,0.0072182790779861,0.000807635832192,580
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,4.0,15,1.0,500,1.0,gaussian,196,579196,FixedEigenvalueKVFit,,,0.0,0.0,,0.0,0.3791974792480468,0.2,1.0,0.3333333333333333,0.2,1500.0,6000.0,0.0,0.0,0.1408355526157918,0.0102074453078587,0.1403630755655827,0.0101030102229464,0.0719482904672825,0.002767270830281,0.0187872659705161,0.0026686548761601,0.0187860921594311,0.0026681360469276,0.0072511266625786,0.0008046599343268,579
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,4.0,15,1.0,500,1.0,hetero,196,581196,FixedEigenvalueKVFit,,,0.0,0.0,,0.0,0.3034151992797851,0.2,1.0,0.3333333333333333,0.2,1500.0,6000.0,0.0,0.0,0.1046909668811846,0.0102561194049727,0.1044942648816986,0.0101970392090561,0.0508533233484508,0.0025834729889993,0.0216064692023236,0.0034288516715851,0.0216046572464166,0.0034279546769959,0.0083385582778301,0.0010455278601065,581
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,4.0,15,1.0,500,1.0,bi_gaussian,196,580196,FixedEigenvalueKVFit+ESR,,,0.0,0.0,,0.0,0.3050911331176758,0.2,1.0,0.3333333333333333,0.2,1500.0,6000.0,0.0,0.0,0.1399566170402237,0.0102232007545566,0.1394928056830839,0.0101196706135235,0.0716067400337795,0.0027121497214046,0.0186808653364973,0.0026765983214356,0.0186797106157344,0.0026760929518983,0.0072182790779861,0.000807635832192,580
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,4.0,15,1.0,500,1.0,gaussian,196,579196,FixedEigenvalueKVFit+ESR,,,0.0,0.0,,0.0,0.3791974792480468,0.2,1.0,0.3333333333333333,0.2,1500.0,6000.0,0.0,0.0,0.1408355526157918,0.0102074453078587,0.1403630755655827,0.0101030102229464,0.0719482904672825,0.002767270830281,0.0187872659705161,0.0026686548761601,0.0187860921594311,0.0026681360469276,0.0072511266625786,0.0008046599343268,579
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,4.0,15,1.0,500,1.0,hetero,196,581196,FixedEigenvalueKVFit+ESR,,,0.0,0.0,,0.0,0.3034151992797851,0.2,1.0,0.3333333333333333,0.2,1500.0,6000.0,0.0,0.0,0.1046909668811846,0.0102561194049727,0.1044942648816986,0.0101970392090561,0.0508533233484508,0.0025834729889993,0.0216064692023236,0.0034288516715851,0.0216046572464166,0.0034279546769959,0.0083385582778301,0.0010455278601065,581
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,4.0,15,1.0,500,1.0,bi_gaussian,196,580196,GAP,1.85,0.3570714214271425,0.0,1.0,1.9603921176392147,0.0,0.3050911331176758,,,,,,,,,0.1399566170402237,0.0102232007545566,0.1394928056830839,0.0101196706135235,0.0716067400337795,0.0027121497214046,0.0186808653364973,0.0026765983214356,0.0186797106157344,0.0026760929518983,0.0072182790779861,0.000807635832192,580
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,4.0,15,1.0,500,1.0,gaussian,196,579196,GAP,1.844,0.3628553430776512,0.0,1.0,1.8960723966872053,0.0,0.3791974792480468,,,,,,,,,0.1408355526157918,0.0102074453078587,0.1403630755655827,0.0101030102229464,0.0719482904672825,0.002767270830281,0.0187872659705161,0.0026686548761601,0.0187860921594311,0.0026681360469276,0.0072511266625786,0.0008046599343268,579
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,4.0,15,1.0,500,1.0,hetero,196,581196,GAP,1.828,0.3773804446443932,0.0,1.0,1.7382988687136434,0.0,0.3034151992797851,,,,,,,,,0.1046909668811846,0.0102561194049727,0.1044942648816986,0.0101970392090561,0.0508533233484508,0.0025834729889993,0.0216064692023236,0.0034288516715851,0.0216046572464166,0.0034279546769959,0.0083385582778301,0.0010455278601065,581
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,4.0,15,1.0,500,1.0,bi_gaussian,196,580196,NestedDMD,,,0.0,0.0,,0.0,0.3050911331176758,0.2,1.0,0.3333333333333333,0.2,1500.0,6000.0,0.0,0.0,0.1399566170402237,0.0102232007545566,0.1394928056830839,0.0101196706135235,0.0716067400337795,0.0027121497214046,0.0186808653364973,0.0026765983214356,0.0186797106157344,0.0026760929518983,0.0072182790779861,0.000807635832192,580
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,4.0,15,1.0,500,1.0,gaussian,196,579196,NestedDMD,,,0.0,0.0,,0.0,0.3791974792480468,0.2,1.0,0.3333333333333333,0.2,1500.0,6000.0,0.0,0.0,0.1408355526157918,0.0102074453078587,0.1403630755655827,0.0101030102229464,0.0719482904672825,0.002767270830281,0.0187872659705161,0.0026686548761601,0.0187860921594311,0.0026681360469276,0.0072511266625786,0.0008046599343268,579
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,4.0,15,1.0,500,1.0,hetero,196,581196,NestedDMD,,,0.0,0.0,,0.0,0.3034151992797851,0.2,1.0,0.3333333333333333,0.2,1500.0,6000.0,0.0,0.0,0.1046909668811846,0.0102561194049727,0.1044942648816986,0.0101970392090561,0.0508533233484508,0.0025834729889993,0.0216064692023236,0.0034288516715851,0.0216046572464166,0.0034279546769959,0.0083385582778301,0.0010455278601065,581
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,4.0,15,1.0,500,1.0,bi_gaussian,196,580196,NestedDMD+ESR,,,0.0,0.0,,0.0,0.3050911331176758,0.2,1.0,0.3333333333333333,0.2,1500.0,6000.0,0.0,0.0,0.1399566170402237,0.0102232007545566,0.1394928056830839,0.0101196706135235,0.0716067400337795,0.0027121497214046,0.0186808653364973,0.0026765983214356,0.0186797106157344,0.0026760929518983,0.0072182790779861,0.000807635832192,580
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,4.0,15,1.0,500,1.0,gaussian,196,579196,NestedDMD+ESR,,,0.0,0.0,,0.0,0.3791974792480468,0.2,1.0,0.3333333333333333,0.2,1500.0,6000.0,0.0,0.0,0.1408355526157918,0.0102074453078587,0.1403630755655827,0.0101030102229464,0.0719482904672825,0.002767270830281,0.0187872659705161,0.0026686548761601,0.0187860921594311,0.0026681360469276,0.0072511266625786,0.0008046599343268,579
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,4.0,15,1.0,500,1.0,hetero,196,581196,NestedDMD+ESR,,,0.0,0.0,,0.0,0.3034151992797851,0.2,1.0,0.3333333333333333,0.2,1500.0,6000.0,0.0,0.0,0.1046909668811846,0.0102561194049727,0.1044942648816986,0.0101970392090561,0.0508533233484508,0.0025834729889993,0.0216064692023236,0.0034288516715851,0.0216046572464166,0.0034279546769959,0.0083385582778301,0.0010455278601065,581
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,4.0,15,1.0,500,1.0,bi_gaussian,196,580196,STC,,,0.0,0.0,,0.0,0.3050911331176758,0.2,1.0,0.3333333333333333,0.2,1500.0,6000.0,0.0,0.0,0.1399566170402237,0.0102232007545566,0.1394928056830839,0.0101196706135235,0.0716067400337795,0.0027121497214046,0.0186808653364973,0.0026765983214356,0.0186797106157344,0.0026760929518983,0.0072182790779861,0.000807635832192,580
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,4.0,15,1.0,500,1.0,gaussian,196,579196,STC,,,0.0,0.0,,0.0,0.3791974792480468,0.2,1.0,0.3333333333333333,0.2,1500.0,6000.0,0.0,0.0,0.1408355526157918,0.0102074453078587,0.1403630755655827,0.0101030102229464,0.0719482904672825,0.002767270830281,0.0187872659705161,0.0026686548761601,0.0187860921594311,0.0026681360469276,0.0072511266625786,0.0008046599343268,579
10.0,0.01,0.98,0.0,random,0.005,1,200,220,3,4.0,15,1.0,500,1.0,hetero,196,581196,STC,,,0.0,0.0,,0.0,0.3034151992797851,0.2,1.0,0.3333333333333333,0.2,1500.0,6000.0,0.0,0.0,0.1046909668811846,0.0102561194049727,0.1044942648816986,0.0101970392090561,0.0508533233484508,0.0025834729889993,0.0216064692023236,0.0034288516715851,0.0216046572464166,0.0034279546769959,0.0083385582778301,0.0010455278601065,581
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,7,1.0,500,1.0,bi_gaussian,196,592196,BIC,0.0,0.0,0.0,0.0,,1.0,0.2170980224609375,,,,,,,,,0.1146275161288808,0.0057182427363763,0.1143747892681777,0.0056805438917348,0.0655808097169109,0.0015297692514056,0.012328043068834,0.0010903355953416,0.012327723409429,0.0010902491936456,0.0048885232354486,0.0002576353156564,592
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,7,1.0,500,1.0,gaussian,196,591196,BIC,0.0,0.0,0.0,0.0,,1.0,0.2066953353881836,,,,,,,,,0.1143263626563657,0.0057953187997095,0.1140755529290237,0.0057568062382011,0.0654816439545137,0.0016088725354189,0.0124172830481644,0.0011375062800775,0.0124169558423468,0.0011374148603137,0.0048961706911096,0.0002761080027459,591
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,7,1.0,500,1.0,hetero,196,593196,BIC,0.0,0.0,0.0,0.0,,1.0,0.1707516856193542,,,,,,,,,0.0960185865152701,0.0049087101165114,0.0958699564397972,0.0048858234814591,0.0477448638006225,0.001299743959362,0.0142956538760115,0.0013949834456517,0.0142951528974895,0.0013948339338649,0.0056061350868536,0.0003400876930106,593
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,7,1.0,500,1.0,bi_gaussian,196,592196,ESR-Energy,0.0,0.0,0.0,0.0,,1.0,0.2170980224609375,1.0,1.0,1.0,1.0,2500.0,0.0,0.0,1000.0,0.1146275161288808,0.0057182427363763,0.1143747892681777,0.0056805438917348,0.0655808097169109,0.0015297692514056,0.012328043068834,0.0010903355953416,0.012327723409429,0.0010902491936456,0.0048885232354486,0.0002576353156564,592
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,7,1.0,500,1.0,gaussian,196,591196,ESR-Energy,0.0,0.0,0.0,0.0,,1.0,0.2066953353881836,1.0,1.0,1.0,1.0,2500.0,0.0,0.0,1000.0,0.1143263626563657,0.0057953187997095,0.1140755529290237,0.0057568062382011,0.0654816439545137,0.0016088725354189,0.0124172830481644,0.0011375062800775,0.0124169558423468,0.0011374148603137,0.0048961706911096,0.0002761080027459,591
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,7,1.0,500,1.0,hetero,196,593196,ESR-Energy,0.0,0.0,0.0,0.0,,1.0,0.1707516856193542,1.0,1.0,1.0,1.0,2500.0,0.0,0.0,1000.0,0.0960185865152701,0.0049087101165114,0.0958699564397972,0.0048858234814591,0.0477448638006225,0.001299743959362,0.0142956538760115,0.0013949834456517,0.0142951528974895,0.0013948339338649,0.0056061350868536,0.0003400876930106,593
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,7,1.0,500,1.0,bi_gaussian,196,592196,ExactModeNorm,0.0,0.0,0.0,0.0,,1.0,0.2170980224609375,1.0,1.0,1.0,1.0,2500.0,0.0,0.0,1000.0,0.1146275161288808,0.0057182427363763,0.1143747892681777,0.0056805438917348,0.0655808097169109,0.0015297692514056,0.012328043068834,0.0010903355953416,0.012327723409429,0.0010902491936456,0.0048885232354486,0.0002576353156564,592
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,7,1.0,500,1.0,gaussian,196,591196,ExactModeNorm,0.0,0.0,0.0,0.0,,1.0,0.2066953353881836,1.0,1.0,1.0,1.0,2500.0,0.0,0.0,1000.0,0.1143263626563657,0.0057953187997095,0.1140755529290237,0.0057568062382011,0.0654816439545137,0.0016088725354189,0.0124172830481644,0.0011375062800775,0.0124169558423468,0.0011374148603137,0.0048961706911096,0.0002761080027459,591
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,7,1.0,500,1.0,hetero,196,593196,ExactModeNorm,0.0,0.0,0.0,0.0,,1.0,0.1707516856193542,1.0,1.0,1.0,1.0,2500.0,0.0,0.0,1000.0,0.0960185865152701,0.0049087101165114,0.0958699564397972,0.0048858234814591,0.0477448638006225,0.001299743959362,0.0142956538760115,0.0013949834456517,0.0142951528974895,0.0013948339338649,0.0056061350868536,0.0003400876930106,593
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,7,1.0,500,1.0,bi_gaussian,196,592196,FixedEigenvalueKVFit,,,0.0,0.0,,0.0,0.2170980224609375,0.7142857142857143,1.0,0.8333333333333334,0.7142857142857143,2500.0,1000.0,0.0,0.0,0.1146275161288808,0.0057182427363763,0.1143747892681777,0.0056805438917348,0.0655808097169109,0.0015297692514056,0.012328043068834,0.0010903355953416,0.012327723409429,0.0010902491936456,0.0048885232354486,0.0002576353156564,592
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,7,1.0,500,1.0,gaussian,196,591196,FixedEigenvalueKVFit,,,0.0,0.0,,0.0,0.2066953353881836,0.7142857142857143,1.0,0.8333333333333334,0.7142857142857143,2500.0,1000.0,0.0,0.0,0.1143263626563657,0.0057953187997095,0.1140755529290237,0.0057568062382011,0.0654816439545137,0.0016088725354189,0.0124172830481644,0.0011375062800775,0.0124169558423468,0.0011374148603137,0.0048961706911096,0.0002761080027459,591
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,7,1.0,500,1.0,hetero,196,593196,FixedEigenvalueKVFit,,,0.0,0.0,,0.0,0.1707516856193542,0.7142857142857143,1.0,0.8333333333333334,0.7142857142857143,2500.0,1000.0,0.0,0.0,0.0960185865152701,0.0049087101165114,0.0958699564397972,0.0048858234814591,0.0477448638006225,0.001299743959362,0.0142956538760115,0.0013949834456517,0.0142951528974895,0.0013948339338649,0.0056061350868536,0.0003400876930106,593
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,7,1.0,500,1.0,bi_gaussian,196,592196,FixedEigenvalueKVFit+ESR,,,0.0,0.0,,0.0,0.2170980224609375,0.7142857142857143,1.0,0.8333333333333334,0.7142857142857143,2500.0,1000.0,0.0,0.0,0.1146275161288808,0.0057182427363763,0.1143747892681777,0.0056805438917348,0.0655808097169109,0.0015297692514056,0.012328043068834,0.0010903355953416,0.012327723409429,0.0010902491936456,0.0048885232354486,0.0002576353156564,592
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,7,1.0,500,1.0,gaussian,196,591196,FixedEigenvalueKVFit+ESR,,,0.0,0.0,,0.0,0.2066953353881836,0.7142857142857143,1.0,0.8333333333333334,0.7142857142857143,2500.0,1000.0,0.0,0.0,0.1143263626563657,0.0057953187997095,0.1140755529290237,0.0057568062382011,0.0654816439545137,0.0016088725354189,0.0124172830481644,0.0011375062800775,0.0124169558423468,0.0011374148603137,0.0048961706911096,0.0002761080027459,591
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,7,1.0,500,1.0,hetero,196,593196,FixedEigenvalueKVFit+ESR,,,0.0,0.0,,0.0,0.1707516856193542,0.7142857142857143,1.0,0.8333333333333334,0.7142857142857143,2500.0,1000.0,0.0,0.0,0.0960185865152701,0.0049087101165114,0.0958699564397972,0.0048858234814591,0.0477448638006225,0.001299743959362,0.0142956538760115,0.0013949834456517,0.0142951528974895,0.0013948339338649,0.0056061350868536,0.0003400876930106,593
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,7,1.0,500,1.0,bi_gaussian,196,592196,GAP,3.406,1.3149768058790998,0.0,0.876,2.085945621358685,0.124,0.2170980224609375,,,,,,,,,0.1146275161288808,0.0057182427363763,0.1143747892681777,0.0056805438917348,0.0655808097169109,0.0015297692514056,0.012328043068834,0.0010903355953416,0.012327723409429,0.0010902491936456,0.0048885232354486,0.0002576353156564,592
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,7,1.0,500,1.0,gaussian,196,591196,GAP,3.228,1.4805458452881493,0.0,0.832,1.6377715394105643,0.168,0.2066953353881836,,,,,,,,,0.1143263626563657,0.0057953187997095,0.1140755529290237,0.0057568062382011,0.0654816439545137,0.0016088725354189,0.0124172830481644,0.0011375062800775,0.0124169558423468,0.0011374148603137,0.0048961706911096,0.0002761080027459,591
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,7,1.0,500,1.0,hetero,196,593196,GAP,3.524,1.101555264160632,0.0,0.92,2.5791127673314937,0.08,0.1707516856193542,,,,,,,,,0.0960185865152701,0.0049087101165114,0.0958699564397972,0.0048858234814591,0.0477448638006225,0.001299743959362,0.0142956538760115,0.0013949834456517,0.0142951528974895,0.0013948339338649,0.0056061350868536,0.0003400876930106,593
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,7,1.0,500,1.0,bi_gaussian,196,592196,NestedDMD,,,0.0,0.0,,0.0,0.2170980224609375,0.7142857142857143,1.0,0.8333333333333334,0.7142857142857143,2500.0,1000.0,0.0,0.0,0.1146275161288808,0.0057182427363763,0.1143747892681777,0.0056805438917348,0.0655808097169109,0.0015297692514056,0.012328043068834,0.0010903355953416,0.012327723409429,0.0010902491936456,0.0048885232354486,0.0002576353156564,592
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,7,1.0,500,1.0,gaussian,196,591196,NestedDMD,,,0.0,0.0,,0.0,0.2066953353881836,0.7142857142857143,1.0,0.8333333333333334,0.7142857142857143,2500.0,1000.0,0.0,0.0,0.1143263626563657,0.0057953187997095,0.1140755529290237,0.0057568062382011,0.0654816439545137,0.0016088725354189,0.0124172830481644,0.0011375062800775,0.0124169558423468,0.0011374148603137,0.0048961706911096,0.0002761080027459,591
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,7,1.0,500,1.0,hetero,196,593196,NestedDMD,,,0.0,0.0,,0.0,0.1707516856193542,0.7142857142857143,1.0,0.8333333333333334,0.7142857142857143,2500.0,1000.0,0.0,0.0,0.0960185865152701,0.0049087101165114,0.0958699564397972,0.0048858234814591,0.0477448638006225,0.001299743959362,0.0142956538760115,0.0013949834456517,0.0142951528974895,0.0013948339338649,0.0056061350868536,0.0003400876930106,593
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,7,1.0,500,1.0,bi_gaussian,196,592196,NestedDMD+ESR,,,0.0,0.0,,0.0,0.2170980224609375,0.7142857142857143,1.0,0.8333333333333334,0.7142857142857143,2500.0,1000.0,0.0,0.0,0.1146275161288808,0.0057182427363763,0.1143747892681777,0.0056805438917348,0.0655808097169109,0.0015297692514056,0.012328043068834,0.0010903355953416,0.012327723409429,0.0010902491936456,0.0048885232354486,0.0002576353156564,592
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,7,1.0,500,1.0,gaussian,196,591196,NestedDMD+ESR,,,0.0,0.0,,0.0,0.2066953353881836,0.7142857142857143,1.0,0.8333333333333334,0.7142857142857143,2500.0,1000.0,0.0,0.0,0.1143263626563657,0.0057953187997095,0.1140755529290237,0.0057568062382011,0.0654816439545137,0.0016088725354189,0.0124172830481644,0.0011375062800775,0.0124169558423468,0.0011374148603137,0.0048961706911096,0.0002761080027459,591
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,7,1.0,500,1.0,hetero,196,593196,NestedDMD+ESR,,,0.0,0.0,,0.0,0.1707516856193542,0.7142857142857143,1.0,0.8333333333333334,0.7142857142857143,2500.0,1000.0,0.0,0.0,0.0960185865152701,0.0049087101165114,0.0958699564397972,0.0048858234814591,0.0477448638006225,0.001299743959362,0.0142956538760115,0.0013949834456517,0.0142951528974895,0.0013948339338649,0.0056061350868536,0.0003400876930106,593
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,7,1.0,500,1.0,bi_gaussian,196,592196,STC,,,0.0,0.0,,0.0,0.2170980224609375,0.7142857142857143,1.0,0.8333333333333334,0.7142857142857143,2500.0,1000.0,0.0,0.0,0.1146275161288808,0.0057182427363763,0.1143747892681777,0.0056805438917348,0.0655808097169109,0.0015297692514056,0.012328043068834,0.0010903355953416,0.012327723409429,0.0010902491936456,0.0048885232354486,0.0002576353156564,592
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,7,1.0,500,1.0,gaussian,196,591196,STC,,,0.0,0.0,,0.0,0.2066953353881836,0.7142857142857143,1.0,0.8333333333333334,0.7142857142857143,2500.0,1000.0,0.0,0.0,0.1143263626563657,0.0057953187997095,0.1140755529290237,0.0057568062382011,0.0654816439545137,0.0016088725354189,0.0124172830481644,0.0011375062800775,0.0124169558423468,0.0011374148603137,0.0048961706911096,0.0002761080027459,591
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,7,1.0,500,1.0,hetero,196,593196,STC,,,0.0,0.0,,0.0,0.1707516856193542,0.7142857142857143,1.0,0.8333333333333334,0.7142857142857143,2500.0,1000.0,0.0,0.0,0.0960185865152701,0.0049087101165114,0.0958699564397972,0.0048858234814591,0.0477448638006225,0.001299743959362,0.0142956538760115,0.0013949834456517,0.0142951528974895,0.0013948339338649,0.0056061350868536,0.0003400876930106,593
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,15,1.0,500,1.0,bi_gaussian,196,7196,BIC,0.0,0.0,0.0,0.0,,1.0,0.7410792064666748,,,,,,,,,0.1147083602660513,0.0058495090441197,0.1144550208778015,0.0058112689683332,0.0656713248404838,0.0016939301167183,0.0124203600179835,0.0011180119759614,0.0124200328576132,0.0011179223972384,0.0049130241022515,0.000266453598882,7
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,15,1.0,500,1.0,gaussian,196,6196,BIC,0.0,0.0,0.0,0.0,,1.0,0.6377455720901489,,,,,,,,,0.1147661036123038,0.0059540122500206,0.1145123080924478,0.00591474113784,0.065591416743055,0.0017023551010266,0.0123950754247782,0.0011156526057845,0.0123947502639771,0.0011155637192631,0.0048950720879546,0.0002728469521282,6
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,15,1.0,500,1.0,hetero,196,8196,BIC,0.0,0.0,0.0,0.0,,1.0,0.4921793527603149,,,,,,,,,0.0958504902135097,0.0047582023582763,0.0957027076079651,0.0047362704986064,0.0476979429065197,0.0012658620583771,0.0142122955930764,0.001394697739645,0.014211803274868,0.0013945533202812,0.0055939537800947,0.0003243659462188,8
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,15,1.0,500,1.0,bi_gaussian,196,7196,ESR-Energy,0.0,0.0,0.0,0.0,,1.0,0.7410792064666748,1.0,1.0,1.0,1.0,2500.0,0.0,0.0,5000.0,0.1147083602660513,0.0058495090441197,0.1144550208778015,0.0058112689683332,0.0656713248404838,0.0016939301167183,0.0124203600179835,0.0011180119759614,0.0124200328576132,0.0011179223972384,0.0049130241022515,0.000266453598882,7
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,15,1.0,500,1.0,gaussian,196,6196,ESR-Energy,0.0,0.0,0.0,0.0,,1.0,0.6377455720901489,1.0,1.0,1.0,1.0,2500.0,0.0,0.0,5000.0,0.1147661036123038,0.0059540122500206,0.1145123080924478,0.00591474113784,0.065591416743055,0.0017023551010266,0.0123950754247782,0.0011156526057845,0.0123947502639771,0.0011155637192631,0.0048950720879546,0.0002728469521282,6
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,15,1.0,500,1.0,hetero,196,8196,ESR-Energy,0.0,0.0,0.0,0.0,,1.0,0.4921793527603149,1.0,1.0,1.0,1.0,2500.0,0.0,0.0,5000.0,0.0958504902135097,0.0047582023582763,0.0957027076079651,0.0047362704986064,0.0476979429065197,0.0012658620583771,0.0142122955930764,0.001394697739645,0.014211803274868,0.0013945533202812,0.0055939537800947,0.0003243659462188,8
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,15,1.0,500,1.0,bi_gaussian,196,7196,ExactModeNorm,0.0,0.0,0.0,0.0,,1.0,0.7410792064666748,1.0,1.0,1.0,1.0,2500.0,0.0,0.0,5000.0,0.1147083602660513,0.0058495090441197,0.1144550208778015,0.0058112689683332,0.0656713248404838,0.0016939301167183,0.0124203600179835,0.0011180119759614,0.0124200328576132,0.0011179223972384,0.0049130241022515,0.000266453598882,7
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,15,1.0,500,1.0,gaussian,196,6196,ExactModeNorm,0.0,0.0,0.0,0.0,,1.0,0.6377455720901489,1.0,1.0,1.0,1.0,2500.0,0.0,0.0,5000.0,0.1147661036123038,0.0059540122500206,0.1145123080924478,0.00591474113784,0.065591416743055,0.0017023551010266,0.0123950754247782,0.0011156526057845,0.0123947502639771,0.0011155637192631,0.0048950720879546,0.0002728469521282,6
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,15,1.0,500,1.0,hetero,196,8196,ExactModeNorm,0.0,0.0,0.0,0.0,,1.0,0.4921793527603149,1.0,1.0,1.0,1.0,2500.0,0.0,0.0,5000.0,0.0958504902135097,0.0047582023582763,0.0957027076079651,0.0047362704986064,0.0476979429065197,0.0012658620583771,0.0142122955930764,0.001394697739645,0.014211803274868,0.0013945533202812,0.0055939537800947,0.0003243659462188,8
10.0,0.01,0.98,0.0,random,0.005,1,200,220,5,1.0,15,1.0,500,1.0,bi_gaussian,196,7196,FixedEigenvalueKVFit,,,0.0,0.0,,0.0,0.7410792064666748,0.3333333333333333,1.0,0.5,0.3333333333333333,2500.0,5000.0,0.0,0.0,0.1147083602660513,0.0058495090441197,0.1144550208778015,0.0058112689683332,0.0656713248404838,0.0016939301167183,0.0124203600179835,0.0011180119759614,0.0124200328576132,0.0011179223972384,0.0049130241022515,0.000266453598882,7
